ID_Terreno,Nodos,Superficie (m²),Precio (€)
b3393091-e158-41fd-962f-9ca22f149561,"[[40.363488, -3.639392], [40.544037, -3.712104], [40.530913, -3.588852], [40.498674, -3.707121]]",4054,375133
e8b02c78-c144-4d5b-9615-d3753c98a7d2,"[[40.461608, -3.868475], [40.312135, -3.717671], [40.333387, -3.71967], [40.433304, -3.742877]]",4858,99687
75853b68-66c1-4ed2-a668-386237f355e3,"[[40.455647, -3.879017], [40.481744, -3.75149], [40.316147, -3.844305], [40.39853, -3.802091]]",3537,416888
a09bacbc-8d59-4ffe-a754-776c49f2f164,"[[40.611285, -3.862628], [40.414368, -3.8684149999999997], [40.555432, -3.669337], [40.410208, -3.590802]]",4727,178675
6ef6b269-1a93-4a2e-af6f-8f4dd830cd4c,"[[40.442495, -3.604933], [40.354471, -3.862889], [40.328672, -3.787711], [40.59965, -3.625407]]",4492,132675
4422c59b-670b-4787-8ce9-c0d233892bf8,"[[40.464063, -3.8763900000000002], [40.411465, -3.625829], [40.484311, -3.677261], [40.349645, -3.577165]]",2739,457286
af4bea25-3e55-43de-8819-2bc0ff19a140,"[[40.599725, -3.6333200000000003], [40.590043, -3.7702679999999997], [40.419945, -3.619945], [40.501716, -3.829151]]",594,285663
b748dc57-47cc-408a-a19b-55d42c185394,"[[40.388886, -3.863734], [40.537718, -3.850657], [40.461825, -3.636411], [40.421795, -3.623806]]",2670,210052
e112651f-602f-462c-9fb7-d147f24f7193,"[[40.60037, -3.661838], [40.369983, -3.58049], [40.452261, -3.885148], [40.337105, -3.624865]]",3340,222758
e545c4b0-cd00-4b9f-a959-3da6429906bf,"[[40.468669, -3.832157], [40.346978, -3.8756589999999997], [40.421263, -3.706451], [40.623563, -3.802958]]",4362,458594
42265c24-42bb-4743-82d4-115f407f44d9,"[[40.629374, -3.660902], [40.586528, -3.862553], [40.455959, -3.850352], [40.388295, -3.827056]]",3541,205295
ec079dbe-4eca-4e7e-99ee-179ad663d937,"[[40.425116, -3.860183], [40.324427, -3.672268], [40.428956, -3.875312], [40.559817, -3.737562]]",3837,316298
5cfdc54b-702a-4ed5-9455-b1f8a8ff6787,"[[40.414164, -3.853933], [40.550277, -3.82336], [40.385379, -3.748611], [40.472404, -3.849225]]",1806,192044
d2dd8739-ac8d-4b51-9eba-1bb088711b4c,"[[40.390361, -3.562941], [40.330582, -3.739713], [40.590226, -3.775451], [40.477502, -3.747381]]",3777,99404
f1b6aa31-e36b-4500-8f66-00782aa90af2,"[[40.622276, -3.737319], [40.510454, -3.801222], [40.355783, -3.673039], [40.522158, -3.579025]]",2398,385462
a71dde70-386c-4962-88d1-4ab2303e8cd4,"[[40.640672, -3.612261], [40.325294, -3.648077], [40.599017, -3.667625], [40.535682, -3.708332]]",3571,372870
74f90b9a-0584-4a96-81ba-31f7a9ecaac9,"[[40.420368, -3.851924], [40.471635, -3.685072], [40.412156, -3.563446], [40.423379, -3.822502]]",1987,179336
19b99d6e-e6f3-4b1e-8241-f4975cc233cc,"[[40.368967, -3.661393], [40.460738, -3.87967], [40.584295, -3.877717], [40.388688, -3.875126]]",2173,459678
a80fc5fa-5959-4c55-8716-3604586e02f9,"[[40.396511, -3.812216], [40.595112, -3.8380989999999997], [40.36753, -3.798993], [40.465847, -3.82672]]",4780,179232
c03ef91e-10d7-4bd4-a9f8-3f3d767c6ca3,"[[40.639579, -3.88585], [40.436633, -3.747667], [40.543303, -3.689834], [40.397739, -3.604298]]",3611,482856
263292cf-30da-47cd-912e-341e6b6bae99,"[[40.320507, -3.851224], [40.610207, -3.794212], [40.561277, -3.60745], [40.480479, -3.556078]]",1311,428303
5cea2bed-f81b-4c3c-b944-1accaaeed1d3,"[[40.57098, -3.745393], [40.461872, -3.782715], [40.312996, -3.632205], [40.357366999999996, -3.626933]]",4468,279532
4dd66a9e-4bd7-48d5-b686-8a07b59e2fea,"[[40.316742, -3.850682], [40.392631, -3.83022], [40.500155, -3.586275], [40.323848, -3.639496]]",1049,346357
2317fc19-2d4e-4488-8c23-49557a2242b7,"[[40.570065, -3.573091], [40.642181, -3.811627], [40.422936, -3.6348570000000002], [40.531795, -3.752317]]",919,202471
d1c11072-c26a-4343-b07c-878903edf291,"[[40.348494, -3.672073], [40.437048, -3.814453], [40.431868, -3.723909], [40.538526, -3.788502]]",851,119119
06ed9bff-8944-428d-8779-98c163ede347,"[[40.397382, -3.88757], [40.529337, -3.582595], [40.431742, -3.802701], [40.405008, -3.790174]]",1765,200261
2da83c74-57b3-4d9b-96ee-00fc9a355d21,"[[40.432696, -3.62767], [40.336664999999996, -3.665374], [40.524481, -3.591783], [40.34257, -3.635874]]",4345,346953
d81712d1-96be-428a-975d-f58901ebf7c0,"[[40.578477, -3.64826], [40.381309, -3.83362], [40.600798, -3.6270379999999998], [40.335911, -3.617957]]",1207,381396
0a84fdec-9897-4720-a4be-00b5552bc648,"[[40.576782, -3.587793], [40.56356, -3.634426], [40.397131, -3.777158], [40.591483, -3.642642]]",4403,453476
430e9b9e-076e-41e3-a07b-30cfb24e0b8f,"[[40.638139, -3.745706], [40.511227, -3.733893], [40.447908, -3.640206], [40.452247, -3.7530200000000002]]",3317,304280
bb03be3e-dbd3-44cc-b9a3-51cd649d72e8,"[[40.489132, -3.867445], [40.40529, -3.707309], [40.531901, -3.702778], [40.336931, -3.715002]]",1018,69661
be11007f-9ad0-4684-a53d-ce39a261914a,"[[40.493295, -3.5683030000000002], [40.403295, -3.67202], [40.474373, -3.567088], [40.384561, -3.821658]]",1438,349584
b2dc2e03-f05c-4122-bce2-33ca770dd9a9,"[[40.35644, -3.73826], [40.463833, -3.766057], [40.39686, -3.85018], [40.354002, -3.623421]]",3932,228076
552b2e9b-051b-4919-9d53-280ac845db21,"[[40.536983, -3.868473], [40.47936, -3.768117], [40.61005, -3.645097], [40.495816, -3.840695]]",2018,460503
2eb59b72-0d12-4340-a6b9-82b68ef722ea,"[[40.424027, -3.729063], [40.559525, -3.6020019999999997], [40.332454, -3.774436], [40.446096, -3.602052]]",3304,79183
088d50e6-0ab3-486d-a0fd-685336f8b5f6,"[[40.35057, -3.777613], [40.631977, -3.737466], [40.393452, -3.68515], [40.394547, -3.722076]]",4393,258192
42e0ab40-386e-4171-9cbc-af52c762c618,"[[40.413484, -3.791539], [40.493532, -3.576025], [40.498188999999996, -3.6670629999999997], [40.344809, -3.877636]]",4068,160714
e0bb408e-6317-48ed-86c4-39db2dbfe92a,"[[40.5424, -3.824239], [40.62318, -3.733948], [40.584074, -3.70197], [40.340124, -3.69125]]",3329,326413
d69d9a52-5117-49e3-98aa-c0f4af510bfc,"[[40.527696, -3.883375], [40.589766, -3.699019], [40.565962, -3.803525], [40.612017, -3.66828]]",1606,305975
ff46cc62-f523-4de3-a5fd-f893ecde3260,"[[40.391231, -3.748831], [40.315561, -3.79285], [40.517102, -3.6607339999999997], [40.454922, -3.5995619999999997]]",4237,276326
e6b22084-565c-4e1d-b674-c11d010a872d,"[[40.391296, -3.580673], [40.54027, -3.73164], [40.583204, -3.701487], [40.514894, -3.8247809999999998]]",3206,330503
4c62e667-5e1e-4f1a-8ca9-174360fab634,"[[40.623937, -3.656378], [40.626727, -3.728526], [40.516284, -3.6295729999999997], [40.494644, -3.829866]]",1313,106076
9d4aaf06-b761-4f97-a836-1d3fc257a96c,"[[40.510291, -3.736958], [40.629075, -3.557822], [40.465759, -3.754057], [40.430564, -3.77185]]",4540,200951
d75b3a5a-5d3d-47eb-97d0-d3a6c7908e28,"[[40.36278, -3.686877], [40.481848, -3.737743], [40.378034, -3.685832], [40.319829, -3.791571]]",1640,201613
6b884064-4340-4f72-aa3a-5228e6b34ed1,"[[40.575403, -3.773976], [40.32281, -3.610347], [40.468411, -3.635466], [40.449597, -3.824311]]",2115,201757
f93c5266-1dfc-41fe-9397-c5f8e44f759d,"[[40.604229, -3.7487079999999997], [40.448384, -3.847258], [40.314424, -3.787763], [40.45789, -3.638137]]",3417,69514
bac1b09c-bc53-48a1-a173-9aa6c2147ed4,"[[40.485837, -3.842075], [40.365983, -3.780105], [40.469783, -3.7151769999999997], [40.526068, -3.567119]]",4662,264815
01376b37-ea44-48eb-8c5e-30bef87a56d9,"[[40.603374, -3.558235], [40.395315, -3.844405], [40.445106, -3.776801], [40.399093, -3.693554]]",3180,96684
b39f5f4a-daba-4859-bcbe-1a9bbb780e82,"[[40.453023, -3.73093], [40.514197, -3.834379], [40.417583, -3.830256], [40.487448, -3.777065]]",1026,97198
7f41b72a-103a-4a50-a6f4-5f61d129d235,"[[40.407845, -3.792183], [40.611974000000004, -3.6187579999999997], [40.332216, -3.8353729999999997], [40.632575, -3.640327]]",1428,399135
f82dbd32-e8cf-4a30-a11d-a001c748646e,"[[40.585371, -3.809462], [40.401038, -3.782263], [40.565442, -3.746935], [40.59119, -3.8856219999999997]]",4841,121264
0e2f8572-6aa9-4002-8939-886bf6c8efc6,"[[40.399046, -3.6332269999999998], [40.41192, -3.684838], [40.448824, -3.867884], [40.540701, -3.6051830000000002]]",621,431806
5daa4898-ac29-4d3c-baa1-155ddcbd0f11,"[[40.485147, -3.685229], [40.355879, -3.8047839999999997], [40.437051, -3.87991], [40.618705, -3.6498809999999997]]",1460,428051
401118de-ccd2-437b-8f9e-1aebb54b5ce0,"[[40.565556, -3.694668], [40.375542, -3.778893], [40.64131, -3.777399], [40.436673, -3.672038]]",2927,139790
0fb4aa33-773d-4f66-9bcc-a4b5bca63112,"[[40.62857, -3.797594], [40.312223, -3.636119], [40.594563, -3.781881], [40.502823, -3.626654]]",1501,150418
da2214c8-cc3a-42e9-89a6-68860f37946d,"[[40.545091, -3.810101], [40.331484, -3.70026], [40.618244, -3.862082], [40.49577, -3.853639]]",2342,297550
2c92b779-4ef0-40cf-8453-f969f30f158b,"[[40.394371, -3.686516], [40.543056, -3.710055], [40.505723, -3.659984], [40.632277, -3.632546]]",1848,236503
69b17815-58cc-432b-a855-be3ec29868f9,"[[40.593322, -3.660004], [40.532342, -3.678041], [40.314516, -3.636584], [40.377679, -3.881587]]",1316,312258
baf1273a-eba7-42b2-8779-583e9dd5d9b2,"[[40.62695, -3.871571], [40.394866, -3.820679], [40.328639, -3.573686], [40.597358, -3.691042]]",2671,485593
b29850d1-3bbc-45e6-92e9-a995d1f007f5,"[[40.508246, -3.714261], [40.572827, -3.739511], [40.609838, -3.735107], [40.563335, -3.614908]]",4065,347574
533708eb-570e-43cf-9242-7227469293f3,"[[40.514147, -3.575235], [40.582311, -3.579854], [40.628665, -3.8241300000000003], [40.355652, -3.650948]]",3421,373119
7c7022d3-1b37-4fa0-9f73-0c36d480664a,"[[40.435787, -3.593617], [40.59948, -3.840902], [40.406678, -3.820878], [40.443227, -3.717809]]",4147,457986
94857127-1543-4ff0-a2f8-0883b7f45416,"[[40.4924, -3.855331], [40.52201, -3.675834], [40.508193, -3.864521], [40.408722, -3.558159]]",1903,194159
24550d24-5786-43d2-98c0-741ace06dbd5,"[[40.617517, -3.588492], [40.559496, -3.667554], [40.559816, -3.851967], [40.340467, -3.594311]]",2068,282916
4b9d73d4-ca9f-4f55-b64b-8b5ef383983f,"[[40.368582, -3.7668], [40.538919, -3.622976], [40.588304, -3.756428], [40.534693, -3.633743]]",3650,120291
3cd069ae-21f8-4433-be21-3e60251802e7,"[[40.332608, -3.605331], [40.51139, -3.664633], [40.502327, -3.585289], [40.459196, -3.83265]]",2473,372405
2313a6df-d32c-4b32-9777-2089f8bb95b9,"[[40.593323, -3.881967], [40.49012, -3.789557], [40.56143, -3.6331949999999997], [40.398826, -3.826027]]",1105,326490
824e8b20-7776-4dbd-8e46-8434dcbe9e73,"[[40.63659, -3.629608], [40.492661, -3.852731], [40.4017, -3.726598], [40.621982, -3.570328]]",3779,458537
aa6ebbe9-6075-4624-8005-68f82172deab,"[[40.363558, -3.81922], [40.507751999999996, -3.558056], [40.46341, -3.622419], [40.603369, -3.682388]]",3338,388455
e2779bdf-c079-4af0-927e-61107401dfc8,"[[40.490497, -3.73776], [40.3155, -3.581348], [40.577411, -3.750153], [40.398563, -3.6881880000000002]]",1631,456647
d09432aa-ba32-4ca5-919b-8dd5e776cce9,"[[40.588686, -3.873622], [40.503935, -3.763064], [40.335871, -3.577265], [40.393563, -3.69187]]",774,226516
86781e85-cf68-4bd1-a248-a8576055a32d,"[[40.638577, -3.710632], [40.527956, -3.8535779999999997], [40.444098, -3.8597], [40.541279, -3.710556]]",2995,366853
6257a763-937f-4ecd-87f9-bb01627af603,"[[40.399572, -3.758259], [40.595133, -3.608224], [40.496357, -3.796008], [40.458214, -3.864275]]",1797,82189
ebd30556-9788-4325-ac2b-c8c538f5b25b,"[[40.458427, -3.7921], [40.361822, -3.594908], [40.415103, -3.767538], [40.37567, -3.720922]]",1093,288690
41e97382-7dbf-4642-baf6-f5ec6864f048,"[[40.572915, -3.733313], [40.578216, -3.7127689999999998], [40.58195, -3.7548269999999997], [40.433824, -3.7662139999999997]]",2733,323855
67ba7b41-9e53-41e6-9f05-e84f938f82da,"[[40.639806, -3.726401], [40.380073, -3.726112], [40.488941, -3.803483], [40.45351, -3.601677]]",1577,118959
dbd6b115-0982-4c70-ae1f-3172242bfb27,"[[40.3241, -3.887123], [40.458098, -3.762722], [40.317289, -3.679824], [40.599525, -3.712751]]",1215,188229
ba7e1415-b8dd-4794-ae13-71576a5a655f,"[[40.524498, -3.765154], [40.326847, -3.762267], [40.363674, -3.75543], [40.596585, -3.763687]]",2887,386533
5a1cb7b1-07e0-4527-bb76-d70f7a0d2143,"[[40.582415, -3.570772], [40.515355, -3.591929], [40.584139, -3.63296], [40.411125, -3.648808]]",2631,394934
3d9b7a8c-9838-47db-b97a-f4a5cc4bd5da,"[[40.517774, -3.633217], [40.625842, -3.566832], [40.619863, -3.796604], [40.46109, -3.60839]]",4335,489280
1686c5d3-3809-4d0e-9ff8-6d0dde834d79,"[[40.333592, -3.825605], [40.524216, -3.610778], [40.349564, -3.882873], [40.397519, -3.583207]]",2453,314640
83c0c20c-7a83-4629-a6dd-075adb91f446,"[[40.61007, -3.568219], [40.43963, -3.761257], [40.576455, -3.562287], [40.424253, -3.606951]]",1772,72741
827f917d-f6a6-467e-866c-2506016f56a6,"[[40.517114, -3.645971], [40.516727, -3.746818], [40.576504, -3.723925], [40.457268, -3.835515]]",2907,473808
dff0c424-9609-4e4d-a8d8-de0f01cdcf2e,"[[40.553335, -3.558928], [40.398745, -3.786204], [40.578025, -3.802288], [40.333344, -3.57117]]",968,156439
5a51919b-85ab-4cb0-8cbf-bc22b3ba67c3,"[[40.432946, -3.644619], [40.445717, -3.708147], [40.344073, -3.7119400000000002], [40.431497, -3.586372]]",3166,445343
1aa8d772-56d1-433f-bdc9-b42947ea8832,"[[40.328263, -3.6813979999999997], [40.394961, -3.803828], [40.453772, -3.62892], [40.444422, -3.784327]]",3149,395482
83dbfc36-586b-4293-8c07-d02c58e6f1d7,"[[40.370316, -3.846518], [40.598823, -3.746283], [40.628879, -3.794209], [40.512927, -3.698708]]",2893,465790
bbf7ab81-8419-4765-b380-65b7d632822e,"[[40.579572, -3.600346], [40.382407, -3.605505], [40.337716, -3.57683], [40.441762, -3.688935]]",3257,361249
632d6dc1-4dea-4487-b312-6d3efb2c64f9,"[[40.350357, -3.831699], [40.459016, -3.659562], [40.622281, -3.743567], [40.498448, -3.8065059999999997]]",695,116009
4c96f9d4-d782-4c8a-8adf-966313e846eb,"[[40.467241, -3.841526], [40.374754, -3.730518], [40.61667, -3.57986], [40.345701, -3.837856]]",2810,124776
16f7e363-285e-4b9a-abf1-631b56052063,"[[40.380753, -3.838331], [40.5659, -3.617255], [40.420139, -3.673399], [40.472234, -3.820741]]",3733,282745
a64077f1-9d41-43d2-93ac-3b6f7d8b354f,"[[40.568052, -3.809364], [40.505098, -3.73548], [40.404261, -3.795889], [40.515503, -3.817653]]",2684,273880
f78b35a2-e14f-459d-bd9c-d92e76bc11da,"[[40.53693, -3.638143], [40.624139, -3.557655], [40.542141, -3.794213], [40.580843, -3.650416]]",3293,99438
b9c58ef2-e8f2-4aac-9cac-469a3b12dc98,"[[40.42331, -3.707094], [40.519579, -3.873115], [40.341084, -3.854123], [40.534557, -3.743685]]",1216,189404
8db1e8b5-a48e-4a7c-8376-fb70bcf60ad4,"[[40.540448, -3.63421], [40.5466, -3.827334], [40.615577, -3.736149], [40.548083, -3.663358]]",4333,372280
33f7d596-2034-46a3-96a6-662440db4bce,"[[40.352849, -3.862537], [40.387868, -3.791068], [40.528353, -3.6017580000000002], [40.54944, -3.874533]]",4876,360873
2c5eabbc-9efc-4642-b35b-dee5807ab731,"[[40.429841, -3.591739], [40.495411, -3.634759], [40.576688, -3.780767], [40.537155, -3.601173]]",2015,337316
6d506ebb-46a1-4740-8694-02d8996962ee,"[[40.351353, -3.839601], [40.557995, -3.732004], [40.381089, -3.766506], [40.381509, -3.572447]]",834,447314
72667878-f61d-4551-b465-1f9171e26f0a,"[[40.345954, -3.698731], [40.396048, -3.8441419999999997], [40.39257, -3.642811], [40.542282, -3.780439]]",3467,436542
4374353b-ba0a-4fdd-af6a-4daece1da402,"[[40.609365, -3.834151], [40.443541, -3.762383], [40.430768, -3.789951], [40.425254, -3.61193]]",1831,387267
776717a5-83a5-4379-ab8c-063153b7af72,"[[40.450328, -3.874962], [40.424056, -3.569028], [40.539443, -3.662805], [40.383384, -3.607977]]",4166,144637
94914333-9dcd-4275-844e-35634af08891,"[[40.397217, -3.791843], [40.441479, -3.837043], [40.631009, -3.745807], [40.338741, -3.696045]]",1098,127808
1aabc2e9-169e-4e3d-b8d8-c39e9daa35c4,"[[40.504559, -3.649521], [40.602688, -3.625115], [40.475677, -3.8830080000000002], [40.535769, -3.677854]]",2819,384716
a13e2b12-fb49-48dd-a998-2ea0f87c3e11,"[[40.492002, -3.840326], [40.337206, -3.762742], [40.633132, -3.711113], [40.523975, -3.679641]]",4036,338912
4c1d4361-e866-49ca-b7e1-3a383471a543,"[[40.345031, -3.837059], [40.315482, -3.841852], [40.336521, -3.655184], [40.40614, -3.830854]]",1538,482983
5afd3d82-4068-455d-a6e1-4f25b46d4ce7,"[[40.581583, -3.796687], [40.501587, -3.8482719999999997], [40.427763, -3.7066049999999997], [40.383223, -3.631701]]",781,186779
5930b743-358e-433f-8fbe-c3b087859eb6,"[[40.425081, -3.887454], [40.478394, -3.689753], [40.338153, -3.8734], [40.540217, -3.772714]]",651,453391
20f71869-5405-444f-919c-b593ae08868f,"[[40.333952, -3.836125], [40.638603, -3.7538], [40.312088, -3.615158], [40.590615, -3.580289]]",684,177346
27329921-7a71-435d-a92b-b478a6fc7362,"[[40.432704, -3.653331], [40.503532, -3.696545], [40.356073, -3.7475300000000002], [40.364967, -3.792192]]",3204,305027
c74cf347-4478-46ca-beab-6b547c357795,"[[40.384801, -3.571005], [40.400522, -3.7782489999999997], [40.348139, -3.738047], [40.340791, -3.666348]]",1950,442969
4676e8f2-16c2-412c-8609-cba7f90ee4b8,"[[40.342593, -3.740808], [40.581763, -3.596819], [40.3358, -3.584432], [40.510387, -3.584523]]",2949,487189
322511e1-4193-490e-9c65-53d965a91f3f,"[[40.373493, -3.606584], [40.389512, -3.834243], [40.321611, -3.792062], [40.459747, -3.756557]]",3874,324862
e5b4d9b9-683d-46ad-a663-795019fe9e1e,"[[40.344965, -3.857377], [40.358356, -3.851379], [40.586016, -3.752259], [40.568507, -3.817402]]",2904,197395
0000485d-56a7-48fd-99be-0cd2d62983f7,"[[40.451657, -3.851248], [40.423712, -3.556323], [40.35526, -3.759401], [40.32151, -3.838094]]",1216,157640
6fc19e01-3824-4859-ac86-a95631c7bf70,"[[40.597236, -3.579288], [40.489389, -3.857255], [40.567613, -3.616031], [40.400363, -3.765146]]",3056,407578
39aeca9f-f097-4bca-be19-b9338eee8a20,"[[40.603137, -3.827137], [40.533003, -3.6448679999999998], [40.498204, -3.5625679999999997], [40.458009, -3.577546]]",1065,240563
b37f952b-ddf1-4e5c-90cc-c044a951e5a2,"[[40.318323, -3.769634], [40.41816, -3.863951], [40.49237, -3.646163], [40.409304, -3.810745]]",1770,370879
63c20e63-e60e-45e5-bfaf-d423c49ac6af,"[[40.315593, -3.590821], [40.323147, -3.645301], [40.62553, -3.62364], [40.384943, -3.654051]]",2309,99503
dd2cc069-2a0c-4316-bcb7-b34165ec256c,"[[40.469308, -3.834643], [40.624561, -3.591889], [40.381286, -3.655423], [40.441128, -3.658244]]",1751,157926
766002ff-091b-42b0-a14f-88c1c4e9e72e,"[[40.541099, -3.646306], [40.519948, -3.642793], [40.377238, -3.700806], [40.59529, -3.720223]]",1003,367661
0094ab5e-b4a9-4692-aa76-26f9dc86429b,"[[40.358126, -3.789106], [40.60915, -3.6853439999999997], [40.612343, -3.577158], [40.63658, -3.574084]]",1254,95220
e87a81f3-a299-477c-9920-d4afc930f08f,"[[40.457099, -3.610906], [40.459027, -3.6321149999999998], [40.572845, -3.78892], [40.590142, -3.831538]]",2805,61693
92858f01-baae-4b9b-9035-90f50bb1fa07,"[[40.579118, -3.68271], [40.389585, -3.740785], [40.368551, -3.710056], [40.448941, -3.638071]]",3973,382374
4c2b1c15-fe2b-4ea0-ab5c-ee0a68040ecf,"[[40.490602, -3.57628], [40.571119, -3.701892], [40.312002, -3.883169], [40.52295, -3.714977]]",1347,248585
142a7f3b-ce7c-4612-b746-b4db011fb6b1,"[[40.511801, -3.70428], [40.319639, -3.737141], [40.446342, -3.776674], [40.567969, -3.845912]]",1619,278058
f5e3bb68-83d1-47d4-8408-fcebfef9d4b4,"[[40.515832, -3.713464], [40.620527, -3.724987], [40.424229, -3.881123], [40.520686, -3.736433]]",860,277794
7e441aa8-5326-4feb-822a-03802e74ce2e,"[[40.627466, -3.843426], [40.418305, -3.740395], [40.421151, -3.749197], [40.407672, -3.6419259999999998]]",1254,421564
7d389a9d-290b-458e-b6d8-d2441f063be9,"[[40.478286, -3.662191], [40.519092, -3.883657], [40.41652, -3.726375], [40.636721, -3.874791]]",1919,469669
a1044c5c-ed37-47f2-af1f-4e16ab1159a3,"[[40.466462, -3.881755], [40.499227, -3.595111], [40.622525, -3.729344], [40.328723, -3.8435300000000003]]",1299,301108
89aaa245-88dc-4399-bd07-0cbbab39631b,"[[40.620957, -3.595602], [40.556373, -3.754097], [40.591622, -3.740823], [40.425322, -3.602622]]",1649,187874
177d6eee-f256-497b-89ea-19aa56985d93,"[[40.321344, -3.568904], [40.478703, -3.847455], [40.636325, -3.60439], [40.617691, -3.847936]]",4652,453718
b19891cd-9feb-430b-a5d1-5d78f30ee406,"[[40.422831, -3.78879], [40.372316, -3.833731], [40.344478, -3.822942], [40.529453, -3.876157]]",2840,189009
f33b833b-fa11-4e0f-8562-b3ca153c48ac,"[[40.45255, -3.837565], [40.400465, -3.858964], [40.523845, -3.611806], [40.353281, -3.716809]]",1856,112504
b4fa9ef0-d072-4070-bd0a-1d3a5cb39140,"[[40.631429, -3.869326], [40.6139, -3.728075], [40.590518, -3.6177859999999997], [40.365686, -3.632704]]",3023,464785
3ec5b559-bf22-486a-8cb7-025554974880,"[[40.60179, -3.562347], [40.343775, -3.869498], [40.618129, -3.58664], [40.635738, -3.713645]]",3096,207133
4ba38677-6be8-437c-a11c-ec90bb764c20,"[[40.451116, -3.619788], [40.456861, -3.676326], [40.336534, -3.809496], [40.634109, -3.664939]]",1124,292881
5624a557-3d9a-4ca7-a853-ca6cfb4e9a72,"[[40.362506, -3.760948], [40.340139, -3.652725], [40.403347, -3.7051629999999998], [40.429829, -3.578998]]",4535,232738
378461da-38d5-4f70-821a-de3ca26d1f99,"[[40.409189, -3.866087], [40.399372, -3.7950530000000002], [40.321706, -3.868941], [40.539722, -3.877823]]",4859,295078
85d5c12e-d612-4b56-93e9-44bde3a1933f,"[[40.457065, -3.80408], [40.579152, -3.813746], [40.59933, -3.813237], [40.621215, -3.825109]]",4419,273900
6e9e5e0d-1d1d-4fcb-9812-b0bf96a58e8e,"[[40.586467, -3.863957], [40.493092, -3.628793], [40.507842, -3.679642], [40.559317, -3.772517]]",2174,438943
82e7429b-b5c4-498d-92aa-102cab0e5398,"[[40.450929, -3.850715], [40.377634, -3.7471389999999998], [40.463931, -3.706644], [40.317859, -3.859787]]",2656,296136
dc9802d6-bb2a-4d43-80c2-3c42d884fa91,"[[40.385726, -3.6308], [40.433911, -3.860999], [40.580865, -3.842695], [40.586834, -3.780974]]",3893,314453
395adeba-dd64-4f81-8beb-9cd049e72544,"[[40.509405, -3.637096], [40.63725, -3.81188], [40.444092, -3.845996], [40.361423, -3.642286]]",3147,456689
974ac38e-473b-4544-aabe-6e0fa2d9df3d,"[[40.420189, -3.578369], [40.405378, -3.866228], [40.464684, -3.698627], [40.419402, -3.878345]]",4774,320462
02712eec-38b3-4c6b-b959-558acbac7658,"[[40.52947, -3.618278], [40.439196, -3.786233], [40.340631, -3.595054], [40.472146, -3.8071070000000002]]",4623,84714
de638718-370e-4f76-901d-4a42247ce565,"[[40.488146, -3.776837], [40.608642, -3.776919], [40.352894, -3.761288], [40.565044, -3.639565]]",2849,241641
426e59a5-91e2-46df-988c-140478ed7c9b,"[[40.641287, -3.679072], [40.401975, -3.702992], [40.538389, -3.871053], [40.593555, -3.729141]]",4974,442853
5e242e5b-5cf9-411d-8ece-381a2b183502,"[[40.590057, -3.689796], [40.528742, -3.649353], [40.448176, -3.709515], [40.485793, -3.732798]]",818,141615
007cdde5-d958-4203-b4a4-d13955f96771,"[[40.325638, -3.609846], [40.400202, -3.753446], [40.376691, -3.617919], [40.355688, -3.693174]]",4313,87981
eda77af9-b8fc-4522-acd1-86b0b0dff907,"[[40.372056, -3.672422], [40.616345, -3.700877], [40.503167, -3.6487689999999997], [40.467232, -3.730946]]",1309,88135
f813c838-de3a-4b91-bbc8-28b57ae042b0,"[[40.551018, -3.659257], [40.495948, -3.803036], [40.614892, -3.863774], [40.34336, -3.685178]]",2546,233063
50cf71a3-2e28-49de-a09b-320af4aa345c,"[[40.53115, -3.567648], [40.492968, -3.737708], [40.423648, -3.659004], [40.587067, -3.61543]]",1174,172760
f1296e7e-1a58-45b8-a6ab-9062b7c1e341,"[[40.594245, -3.709663], [40.441861, -3.746384], [40.608492, -3.576721], [40.405901, -3.855874]]",2056,474209
8450e061-d3c4-4ae4-81d3-0ebc54172fb4,"[[40.385686, -3.8066519999999997], [40.612734, -3.748306], [40.612585, -3.690468], [40.37722, -3.747958]]",3339,377147
7e1e9a87-a022-4f28-99a7-5f2df209d960,"[[40.578771, -3.8147539999999998], [40.388456, -3.70778], [40.372724, -3.869228], [40.555413, -3.700177]]",708,113932
0d84f2b6-53f1-47dc-8a96-8178daf1d7b3,"[[40.37125, -3.755422], [40.621156, -3.717364], [40.594899, -3.697524], [40.58601, -3.602233]]",603,224346
deece55e-90bf-4a26-a2c4-d5fbe9c7f0d1,"[[40.592815, -3.58423], [40.390089, -3.657653], [40.578352, -3.842372], [40.583105, -3.584151]]",725,69922
2b51cc7f-4f32-479a-9a4d-1306371d3b24,"[[40.642609, -3.730648], [40.618152, -3.581956], [40.385519, -3.640951], [40.487675, -3.7680100000000003]]",3857,411259
ac78d975-9cd4-472f-b24a-57ec5c466f9d,"[[40.359157, -3.820533], [40.546627, -3.840726], [40.334032, -3.698142], [40.444627, -3.776887]]",1810,212585
5dc1ef97-e5a5-4eae-acbf-93a8b044e2a5,"[[40.400696, -3.693025], [40.457546, -3.745189], [40.494102, -3.8669000000000002], [40.548193, -3.796777]]",3899,477604
40f16f6e-ca4d-456d-b6e2-5d72fffadcf3,"[[40.541359, -3.798584], [40.326529, -3.712607], [40.526316, -3.750801], [40.534443, -3.761224]]",3440,156672
