ID_Vivienda,Coordenadas,Fecha_Compra,Fecha_Venta,Precio_Compra (€),Precio_Venta (€),Superficie (m²),Habitaciones,Baños,Tipo,Distrito
63981858-1da4-4d7a-8a61-cc1d6b2bf9de,"40.399194, -3.757809",2015-07-15,2021-03-12,884101,511284,150,1,1,Chalet,Fuencarral-El Pardo
6c619e2c-7f7b-4fd1-ad62-1a7d8e10a054,"40.493939, -3.679484",2016-09-18,2021-08-31,613536,891325,63,4,2,Chalet,Salamanca
08b8de6d-7d0f-49b9-b5ae-778a7f9687cd,"40.4772, -3.768883",2019-02-19,2022-06-19,529632,374492,30,4,3,Dúplex,Retiro
cd12570a-8036-4fef-959c-9428265770f9,"40.39686, -3.85018",2017-10-21,2023-07-16,496525,370413,192,2,3,Chalet,Moratalaz
d298366a-1616-4442-bd4f-89a7820ad464,"40.441861, -3.746384",2015-07-01,2023-09-29,914834,910989,159,5,3,Chalet,Villaverde
f341942c-d079-43b9-b4ea-5d77d391e3f1,"40.523332, -3.580899",2018-06-12,2020-12-17,967311,459936,42,2,3,Apartamento,Centro
c381c33e-81b8-447a-8073-9ced36bfd2e9,"40.625502, -3.753492",2015-08-25,2022-12-09,317405,638659,76,5,3,Ático,Moratalaz
2529b2b6-4d49-44a0-a37e-7e41a7c8e2b9,"40.450897, -3.617868",2019-04-23,2021-08-20,559041,756673,76,1,1,Ático,Hortaleza
f3c20aaf-fa46-4b47-bf7f-f968236e85aa,"40.433871, -3.664495",2018-08-20,2020-07-14,295994,555028,165,1,2,Apartamento,Arganzuela
168edcd2-2b88-48fa-900b-0b6445e85ed4,"40.545203, -3.59431",2018-12-29,2021-03-31,664928,752675,43,3,2,Piso,Arganzuela
70964850-772c-4006-b625-9d17e915cddd,"40.389512, -3.834243",2017-08-04,2022-10-21,153386,539171,67,2,1,Apartamento,San Blas-Canillejas
9fda9d9c-8a0f-4765-a05d-3bed874817d7,"40.553813, -3.829763",2016-02-04,2022-02-09,908114,831517,30,5,3,Apartamento,Villa de Vallecas
3dd0b3f7-b39f-4b40-8e54-5d1090b2def3,"40.542799, -3.840612",2019-06-12,2020-07-11,126485,994269,111,3,1,Ático,Puente de Vallecas
98c3ea54-0837-4d7e-a84d-3fc655104444,"40.371376, -3.698027",2014-12-18,2022-08-21,317649,269080,34,5,3,Dúplex,Vicálvaro
5aa3df3e-f0cf-4949-a0b0-fc4ca40db3f6,"40.433369, -3.84079",2016-05-02,2021-07-11,456330,275593,39,2,3,Dúplex,Centro
549675f0-07fd-4ed8-b9b9-265a03595fd3,"40.62743, -3.771805",2015-09-20,2022-07-15,608329,443505,90,2,2,Apartamento,Moratalaz
81a837fa-2c64-44d6-bb80-0810eaea61ea,"40.342321, -3.593949",2018-09-14,2022-08-09,941041,465817,143,5,1,Chalet,Carabanchel
ebbf7361-42ae-483f-9ac6-73cfc7faee47,"40.581146, -3.745287",2016-11-27,2022-02-03,774012,843143,50,4,2,Apartamento,Latina
3e8ef9f9-f891-4856-bbbd-34afd8f44f60,"40.608191, -3.617605",2018-01-10,2024-08-25,985937,360340,171,2,2,Piso,Vicálvaro
2ebb6c5f-7ec3-4b69-ae06-d387c6d65e43,"40.516024, -3.612671",2019-05-06,2020-08-18,230888,318625,45,4,3,Piso,Barajas
2a7b9d59-9473-49d8-bf59-81b649aee778,"40.372283, -3.87922",2018-03-18,2023-03-18,398204,607710,53,4,2,Piso,Barajas
9faa9f32-8838-4698-82bb-2ddde94f43ed,"40.416256, -3.776579",2018-10-27,2022-04-11,184622,543738,145,2,1,Apartamento,Salamanca
eb5b81fe-da3a-4da6-a3f3-54cd3835abe0,"40.630497, -3.63358",2016-03-14,2021-11-18,749323,139892,73,1,1,Dúplex,Villaverde
4b20eb25-4745-4d55-9a98-18eb97aaa7a0,"40.542806, -3.617214",2016-01-20,2022-04-01,966837,347457,95,5,2,Piso,Arganzuela
4648bb73-f56a-4da1-a807-9a392a185715,"40.466462, -3.881755",2017-08-26,2023-10-19,758712,713873,195,1,3,Dúplex,Retiro
93ce49b3-46f0-4433-a4ce-3342dc2b6300,"40.375974, -3.636099",2019-06-21,2021-12-12,141474,763661,148,1,2,Apartamento,San Blas-Canillejas
00af165e-2728-4bd1-ae44-5c8c263e092c,"40.547102, -3.567962",2015-09-20,2020-05-22,805087,225650,93,3,3,Apartamento,Hortaleza
12ff7c5e-e6cf-45b9-9267-72bb6ee1fc47,"40.462762, -3.718393",2016-02-19,2020-02-05,944254,636484,187,4,2,Piso,Ciudad Lineal
e43260b3-3770-43b2-af77-9f1e3ddaa0df,"40.47754, -3.747987",2015-03-23,2019-12-02,724082,161554,194,4,3,Chalet,Vicálvaro
70d062fc-b4ea-4aef-b03e-1ee5584ea267,"40.548189, -3.648021",2015-10-12,2021-01-16,949057,796122,105,5,3,Piso,Puente de Vallecas
183cee86-f2bb-4ce5-b6e6-d785cc8b1bbc,"40.450139, -3.832091",2015-06-21,2023-12-11,665884,213526,146,5,1,Ático,Puente de Vallecas
3871198f-b032-453c-abb3-392c039b24e4,"40.393512, -3.809861",2018-01-05,2023-03-18,905947,100174,159,1,1,Chalet,Moratalaz
6e4a91ab-0bf4-48b1-979c-68026036df79,"40.357517, -3.777457",2015-08-12,2021-02-21,840664,923786,38,5,3,Piso,Puente de Vallecas
a51c4571-d55f-4cc5-956b-f6eaa0374ad1,"40.631309, -3.75",2017-07-25,2022-01-25,585153,583013,135,3,2,Ático,Latina
3fbd6ea2-e477-4a09-936e-5db79535e644,"40.43655, -3.619623",2018-08-14,2019-12-27,377729,476096,78,2,2,Piso,Arganzuela
03e41ff8-4a5a-4765-80ca-2ba5ec68da11,"40.453266, -3.728765",2016-10-29,2020-07-12,911022,393355,171,3,2,Dúplex,Villaverde
4e93452e-e53a-494a-ac49-d85114e01516,"40.592751, -3.724107",2018-05-29,2022-03-19,592715,215922,184,2,3,Apartamento,Usera
4d265206-8735-4078-a163-702c1563efc8,"40.533393, -3.749456",2018-08-25,2022-02-01,927865,121094,45,2,2,Chalet,Usera
91cab9be-3a1d-4c7f-a236-08befb0404a5,"40.505741, -3.559155",2016-09-09,2023-12-02,264925,207617,71,2,3,Ático,Hortaleza
71c62397-9e1b-4c5b-b9f0-7b2da96f4346,"40.407845, -3.792183",2015-08-24,2024-10-30,205549,784639,135,2,2,Piso,Latina
9ab903ac-1b19-4a79-a8f7-4b1b31e52f6e,"40.369462, -3.80083",2016-12-09,2022-10-29,729650,369697,71,4,3,Apartamento,Latina
2d23b964-0b0d-4e12-b92b-a274d053bd5d,"40.612154, -3.86252",2017-07-18,2023-01-22,392603,635296,58,3,2,Dúplex,Villa de Vallecas
22a6f9fd-31e8-4c83-9437-972fd480c858,"40.351268, -3.732884",2016-11-19,2023-07-15,182270,786518,110,4,2,Dúplex,Hortaleza
acd9d7c1-6c15-4e94-b7bf-5d707fe19f1d,"40.45241, -3.579749",2015-06-26,2023-03-25,612022,158085,125,4,3,Chalet,Centro
a8096d18-4cc4-4c81-b009-4d7ddd7e945e,"40.315178, -3.609084",2015-03-30,2022-12-22,578206,628479,162,2,3,Ático,San Blas-Canillejas
82276fb8-c093-4b43-a587-8c7787aa984b,"40.53196, -3.722603",2017-09-09,2021-02-11,616931,695250,95,1,2,Apartamento,Arganzuela
f5fd2e4b-5ddc-4c5e-a53f-1e966bd6edec,"40.5407, -3.643548",2018-08-20,2023-01-11,902674,103902,152,4,1,Dúplex,Fuencarral-El Pardo
cf468649-2416-4ebd-b7ce-6fba335e3cab,"40.445439, -3.721845",2016-12-25,2021-09-22,202028,767077,55,3,3,Piso,Arganzuela
3a522e0f-bf48-4157-9961-bfc3c5df249a,"40.326331, -3.619846",2017-10-21,2022-01-29,533243,899810,161,1,1,Apartamento,Carabanchel
b8245165-1294-4282-b9d9-67e5f3053932,"40.383694, -3.726545",2017-11-20,2021-08-15,509562,815488,113,4,3,Ático,Latina
a8b8f88b-2561-4c7d-ba71-aca4b97857e6,"40.37858, -3.603622",2019-02-19,2023-01-06,290461,714782,173,2,2,Dúplex,Arganzuela
4abba84f-8d0c-4624-967b-054a706b3b67,"40.573759, -3.722868",2017-11-15,2023-09-22,737880,728252,124,5,1,Piso,Vicálvaro
c3e05317-8fdf-4e70-9e05-d784ce13f3e1,"40.443905, -3.872533",2018-05-08,2020-02-16,245167,530247,98,2,3,Dúplex,Salamanca
d3cbbef0-752c-4141-bd8f-bfb85141cf51,"40.631798, -3.791176",2016-03-14,2023-02-15,157588,260203,136,2,2,Ático,Villaverde
d5a90fb8-fce3-4baa-b4fa-fbd6ed0b18fe,"40.621184, -3.614236",2016-03-29,2022-10-08,605555,981982,87,2,3,Chalet,Arganzuela
cc22d316-d0e6-4abc-94a9-0ee801222a2f,"40.413237, -3.778345",2015-03-26,2020-05-19,508372,445305,152,2,3,Apartamento,Tetuán
c9bb194b-7621-4ce9-a1c1-3e53996759da,"40.559817, -3.737562",2019-04-12,2020-04-06,994657,500665,103,2,2,Apartamento,Moratalaz
1e07a92f-8686-4d2c-bb4e-f08490c3e1ed,"40.322788, -3.726287",2018-08-31,2022-05-26,257781,735155,175,4,2,Chalet,Vicálvaro
50c901c8-d4b0-4001-9ca6-092e73828805,"40.318956, -3.877114",2019-03-01,2022-04-19,595333,473849,37,5,2,Chalet,Hortaleza
e1bda708-9bd6-4f93-88c1-4bde0bc33c63,"40.526316, -3.750801",2017-10-01,2020-08-31,932998,409987,186,3,2,Ático,Carabanchel
2fb6f4f3-07cc-4508-8b5b-9f512bbf29f7,"40.416022, -3.803265",2017-12-28,2020-01-07,474024,360095,31,2,1,Apartamento,Tetuán
9c80c703-101b-49b6-931d-7f0f333faa60,"40.518593, -3.575438",2016-06-16,2024-01-07,526287,154980,136,1,1,Ático,Salamanca
1f9e7e88-9620-4730-83d6-9654c3c567af,"40.530508, -3.840477",2018-02-04,2024-11-02,403900,261670,183,1,2,Ático,Hortaleza
bb655a6b-aeef-4f38-86f3-8448745a5f11,"40.376247, -3.789366",2015-06-14,2022-01-08,826310,838923,194,2,2,Piso,Fuencarral-El Pardo
2e6563bc-cbc4-47a9-8974-5d78fd4f2aa2,"40.505869, -3.627824",2019-01-16,2024-04-27,286887,880678,41,1,1,Chalet,Fuencarral-El Pardo
e14f0e4a-7ede-4350-bb94-07609b1ddf93,"40.412744, -3.797901",2017-04-25,2020-02-11,107437,369051,88,3,3,Piso,Chamberí
6a25f448-3b87-450b-a320-d553da3b9f97,"40.48196, -3.650299",2019-05-08,2021-05-07,464152,825288,136,1,2,Dúplex,San Blas-Canillejas
0c43f6ef-a1e6-46e9-bbcd-8db3e3d5025f,"40.431775, -3.8656",2019-09-30,2020-05-12,864436,892987,42,5,1,Dúplex,Salamanca
43f12438-346b-4467-adbe-ed12452d47be,"40.587067, -3.61543",2015-08-31,2020-12-02,410882,826805,62,2,3,Dúplex,Ciudad Lineal
a6172156-772e-4c7b-a51a-d7e31c4eeefa,"40.604939, -3.727417",2017-06-18,2023-06-02,917568,588901,95,5,3,Chalet,Tetuán
cdfe8e46-2efa-4a48-b4a5-ec33ca7671ae,"40.343751, -3.728713",2016-08-28,2021-02-10,368008,812310,175,3,3,Ático,Tetuán
92ebd721-426a-47ef-a039-9d5b2bcc24eb,"40.425004, -3.658909",2018-01-25,2020-10-06,646019,598198,125,4,3,Dúplex,Puente de Vallecas
049893ec-5076-4704-a0e4-19ef28c27ecf,"40.60451, -3.619481",2017-03-30,2022-05-23,863100,345814,92,4,2,Apartamento,San Blas-Canillejas
b6e80d81-54e5-4b70-ba1a-5c2d0dcb3b50,"40.583881, -3.728569",2018-11-05,2019-12-12,892789,167442,129,3,2,Dúplex,Villa de Vallecas
6d56c808-1938-417a-b55d-e78e1513751d,"40.622913, -3.77948",2016-11-20,2023-09-14,496891,846246,106,3,1,Chalet,Hortaleza
86ab01fa-8b32-457a-b16d-8f1f41f8b401,"40.484485, -3.748592",2017-02-07,2021-04-16,809965,930728,119,2,2,Dúplex,Puente de Vallecas
d28066ba-888a-44b1-94e4-ae9fdcc053c1,"40.508381, -3.738855",2015-03-24,2023-12-12,396774,244584,196,3,3,Apartamento,Fuencarral-El Pardo
bf12b8d6-c14d-48df-a466-ac415f22d043,"40.375096, -3.853487",2017-07-14,2023-06-01,992019,864015,37,1,3,Chalet,Moratalaz
5cfa3a7d-65e9-4950-8516-c31f2b30e09e,"40.368803, -3.640334",2016-02-02,2021-12-26,982495,827885,190,2,3,Apartamento,Chamberí
b101a71a-ac31-4e1a-90cc-d7a30f7e9684,"40.566763, -3.650587",2019-05-22,2023-05-30,199436,353756,43,5,3,Chalet,Fuencarral-El Pardo
8cd0cacf-72b8-4b9e-854a-37e648cd0291,"40.540006, -3.722261",2014-12-28,2020-09-14,468402,983137,48,2,2,Apartamento,Usera
71c433c7-e142-445c-91e4-24abd34a359f,"40.342875, -3.702898",2018-05-02,2021-01-31,517373,846715,113,5,2,Dúplex,Fuencarral-El Pardo
0f3a37bb-d13b-4586-a655-e4997b6d04a6,"40.6339, -3.643554",2018-07-14,2020-09-15,712346,705154,103,2,1,Dúplex,Puente de Vallecas
e1f30833-0870-483d-abcd-c44dcd991dca,"40.342143, -3.771221",2019-07-29,2022-01-03,919324,653430,198,4,3,Dúplex,Puente de Vallecas
af747236-a60c-471f-ac95-2c081c60dcf3,"40.579973, -3.635766",2015-05-15,2024-11-01,593494,461030,186,3,2,Piso,Tetuán
5b62a20a-bb1d-4097-92f2-d95eb12b372f,"40.618381, -3.838444",2017-06-30,2022-06-19,305126,512608,191,2,3,Dúplex,Ciudad Lineal
feb4ef7c-9b67-4d12-830f-62cb30a72878,"40.341563, -3.86624",2015-01-26,2021-10-04,623908,444222,114,1,2,Apartamento,Salamanca
731b7b49-9b5e-438e-abf5-f9e8d6cb20f2,"40.335293, -3.756796",2015-05-24,2022-08-03,202784,345796,108,2,3,Piso,Carabanchel
4119e33e-944b-4978-98ce-8499ba14f079,"40.346391, -3.708771",2018-04-01,2020-07-03,857050,141609,152,2,2,Ático,Tetuán
627b38f5-e15b-4de0-bb13-226a98253fb6,"40.405054, -3.64379",2018-08-15,2022-09-22,915226,595975,95,1,1,Apartamento,Salamanca
e24a20cb-2108-4a92-ab46-2349023b2dc2,"40.471, -3.772543",2017-12-21,2021-06-11,330215,176920,110,4,1,Dúplex,Fuencarral-El Pardo
c48d27e2-dd67-4c25-8c9c-84a237b34395,"40.409025, -3.569263",2019-08-28,2022-01-06,373087,461126,199,5,3,Piso,Usera
154ab0d0-599d-48e6-8c02-665f06ed53b7,"40.531814, -3.641588",2017-04-26,2023-06-17,643842,443152,145,1,3,Apartamento,Retiro
ca88db5a-cf5f-4597-be04-95e2f17e1438,"40.378911, -3.681807",2017-02-16,2022-04-04,352578,699606,168,4,3,Chalet,Barajas
54ebf319-56cf-4d2f-b286-05af652dfdfa,"40.470119, -3.867394",2019-10-21,2022-12-31,133280,249068,37,3,2,Dúplex,Arganzuela
874ea25a-d84c-46d5-9473-7c6247b34313,"40.599705, -3.658949",2017-06-13,2024-08-14,272486,958789,114,3,2,Chalet,San Blas-Canillejas
52c941d5-663d-4817-9d97-6376495dcb94,"40.569081, -3.704684",2015-09-12,2024-11-19,792224,388384,134,2,1,Apartamento,Moncloa-Aravaca
3bb8abf5-bd10-4b6e-9307-79b6d9b54bb6,"40.416198, -3.610798",2017-02-20,2020-01-04,153208,762527,183,3,1,Chalet,Puente de Vallecas
4273fa8b-2f0f-4b18-b939-80e049966b5f,"40.578702, -3.845424",2016-12-09,2021-11-19,708761,426008,200,5,2,Apartamento,San Blas-Canillejas
bf3782e0-5a28-49fb-8bbb-e550ff7b4bd8,"40.537625, -3.729451",2019-01-02,2019-12-02,229174,417535,55,2,2,Apartamento,Vicálvaro
738fa616-5ed8-432c-b418-98b93902bbfa,"40.608642, -3.776919",2018-09-27,2021-08-07,599971,372304,191,2,2,Ático,Carabanchel
85d4fe48-5f1d-46c5-b3bc-ba9dd5273b54,"40.336489, -3.789346",2018-04-29,2022-03-15,278905,326432,172,5,1,Piso,Chamartín
37529b1d-0d74-40be-8de7-b501f9f7deec,"40.496837, -3.566489",2016-04-12,2021-06-07,546458,102983,88,4,3,Ático,Vicálvaro
aef6c0ae-d4a1-43c5-855a-a6d93d63eb3c,"40.557297, -3.573129",2019-02-24,2023-09-19,752865,835338,190,1,2,Apartamento,Carabanchel
33a901ec-a7ff-4664-ad3b-8963361e678d,"40.388111, -3.758522",2017-05-15,2023-06-26,268845,463640,59,3,3,Apartamento,Fuencarral-El Pardo
f50b2cec-8d47-49d3-a351-37a37cb7ae0d,"40.618705, -3.649881",2017-03-03,2020-03-14,326831,842469,158,5,2,Chalet,Carabanchel
d9eb520e-a054-476a-bd45-cb8a6d19541e,"40.590565, -3.611095",2015-02-09,2021-05-16,986894,874981,139,3,1,Dúplex,Latina
5c4b919a-de87-4f98-b341-6abe96a8a9ba,"40.440898, -3.614334",2018-03-31,2024-10-05,528879,752477,137,3,1,Apartamento,Chamartín
35314171-17d3-4c32-897d-30f42edd4162,"40.469028, -3.842241",2019-04-28,2021-04-06,157980,455558,53,2,2,Dúplex,Puente de Vallecas
690a6e25-fa7d-4e33-8c9e-7a28b4152f83,"40.624818, -3.660381",2017-09-28,2023-06-18,246616,826435,144,5,1,Ático,Tetuán
f6e2a318-1c80-4b8f-a0ef-400febc27401,"40.628944, -3.87833",2016-07-15,2023-11-18,454173,685388,186,3,3,Chalet,Villa de Vallecas
99c5e7e1-ebd4-420f-b8ab-eab956d4a604,"40.392713, -3.622874",2017-11-08,2022-08-14,766542,796225,38,4,2,Ático,Ciudad Lineal
ee863e96-d217-4bba-af83-a3b60265471a,"40.542584, -3.677511",2016-06-23,2024-05-30,662843,346161,92,3,3,Dúplex,Centro
aad09687-adbf-419f-8947-2d419aef80c1,"40.338402, -3.876879",2018-01-08,2021-08-30,613780,964735,121,5,1,Apartamento,Salamanca
59ede840-a11f-4fe0-ba17-9b302127e587,"40.564414, -3.669923",2019-11-09,2023-04-28,690293,281399,105,4,2,Chalet,Usera
8774688c-f50c-4814-a111-e4ab5bad6b3a,"40.421148, -3.862926",2015-08-24,2024-11-19,317252,592860,148,4,1,Ático,Puente de Vallecas
0686aebc-1ae0-4ef6-a5e7-6202aebaa779,"40.342541, -3.852736",2018-12-27,2021-10-24,963529,810817,79,1,2,Ático,San Blas-Canillejas
3d8feee3-9d59-4388-bfc0-0cdd7a32dd82,"40.360301, -3.703339",2015-02-02,2024-09-30,379607,731121,100,1,2,Chalet,Vicálvaro
4471c468-56f0-4e5f-9c1d-6c0691e2e086,"40.630122, -3.798707",2015-08-09,2019-12-06,943401,299229,165,1,1,Dúplex,Usera
d9612ae4-ff28-496a-b86a-e357c0d071ce,"40.613671, -3.853209",2019-10-14,2023-05-10,356460,333657,63,5,2,Piso,Chamartín
c05765c8-6576-4866-9076-ea20f3c3ff5b,"40.473911, -3.692444",2016-05-07,2021-07-27,579477,756018,43,2,2,Chalet,Villaverde
6b35b81d-1456-4cb5-82cc-69201b6f3bd2,"40.315391, -3.748738",2019-11-06,2021-05-01,509957,359592,160,1,2,Dúplex,Chamartín
b6ab0e5a-fec1-4010-b8c9-a190a3891a9d,"40.398043, -3.578571",2016-01-08,2024-09-21,609707,428950,33,5,1,Dúplex,Salamanca
3989a239-ae8f-4ffe-8620-122da3a85b15,"40.384745, -3.884403",2016-12-16,2020-01-21,643196,703330,151,3,3,Ático,Fuencarral-El Pardo
1e7de781-6953-48d1-97a6-ea9015b3a925,"40.387406, -3.668449",2017-05-26,2020-09-24,618643,810195,154,1,3,Dúplex,Latina
a81f82cc-d168-4841-9fde-d8a167c2e6ee,"40.502865, -3.600884",2017-03-01,2022-08-28,769330,919809,41,1,3,Dúplex,Barajas
41204e36-4307-49ec-b44f-c618dbacf91e,"40.525354, -3.592023",2015-05-08,2022-02-03,934211,158194,88,4,2,Apartamento,Carabanchel
fe8bb9b0-6001-4f15-aab5-50adaf85b7c9,"40.390395, -3.704733",2018-10-15,2020-06-28,999713,567590,167,1,3,Apartamento,Retiro
6725a875-2ba1-427f-9328-254b13ec90f0,"40.354295, -3.577898",2018-01-07,2023-11-01,917263,926020,93,2,2,Piso,Carabanchel
8ca3bc6a-a23a-49d3-a65c-3c31f99f8aaa,"40.533346, -3.87825",2016-04-10,2023-12-07,441207,989289,55,4,3,Piso,Retiro
b1ab62b8-6b20-4b73-96a8-b3449c5275a3,"40.519816, -3.807825",2017-01-30,2023-09-30,725520,266539,74,4,3,Piso,Puente de Vallecas
5726f650-9e40-4640-8093-c09964badceb,"40.455577, -3.586928",2016-02-20,2019-12-28,377335,388687,157,4,2,Ático,Moncloa-Aravaca
4a0cef83-1e16-4fec-a68f-5b9a4a016a00,"40.327038, -3.78439",2018-02-04,2022-05-13,425953,196625,175,2,3,Chalet,Retiro
d77bfc2f-8161-43b1-ae91-57ac7ca6a577,"40.498111, -3.78798",2018-08-18,2023-01-05,762140,106629,76,3,3,Ático,Latina
a294410e-c445-4343-9ed1-eec941cdf89e,"40.390403, -3.844705",2017-12-31,2023-12-05,203397,165455,160,2,1,Chalet,Arganzuela
4733048d-af08-4f0b-8798-fd6c140e38ba,"40.359217, -3.57946",2018-08-08,2023-06-29,417399,911549,191,1,2,Dúplex,Ciudad Lineal
92bbf1b0-5ae8-4ad3-a0bd-d318ec40f940,"40.492922, -3.608952",2019-07-16,2022-07-29,677164,457720,32,3,2,Piso,Salamanca
9927d70a-22ef-467e-a7c9-17526dea5d94,"40.609232, -3.813082",2016-03-04,2024-04-28,344020,636997,155,2,3,Piso,Moratalaz
946834af-2069-47b1-ba76-729cb98b1fe4,"40.60279, -3.625039",2015-01-02,2021-03-20,289171,300710,77,2,3,Piso,Carabanchel
dd4de68e-8b57-4aed-855f-bca9e3554b55,"40.561313, -3.683555",2016-12-05,2022-06-30,106077,925160,110,4,3,Chalet,Retiro
f9e720fb-98de-4e68-af30-ddf2919f076f,"40.397621, -3.572262",2017-03-21,2021-11-27,483016,828537,130,5,2,Ático,Arganzuela
26e8d30b-5568-43bb-956c-c281ddcdda4d,"40.354682, -3.738988",2015-07-05,2020-02-23,627080,934845,98,5,2,Ático,Villa de Vallecas
6318fce4-fadc-4ecb-aae2-3b2eeeb0ffaa,"40.604651, -3.803997",2016-12-20,2024-07-22,665815,669342,188,3,2,Ático,Villa de Vallecas
05487264-f59f-471d-817d-7af09fe55dbf,"40.434797, -3.619831",2019-10-17,2024-11-24,720247,770262,122,3,2,Apartamento,Tetuán
b2c98458-0108-4be0-9b5a-a0a8be0f0ce1,"40.593704, -3.574459",2015-09-05,2023-09-12,644689,882007,32,4,2,Dúplex,Villa de Vallecas
b899dd7d-a694-4799-ba01-6d116a6badb1,"40.553797, -3.786561",2015-01-17,2020-06-19,684684,450592,41,5,1,Apartamento,Villaverde
4aafd84d-f42e-44e5-b8ea-589690856ab7,"40.530797, -3.742548",2016-07-27,2020-02-23,178646,350772,34,4,2,Chalet,Moncloa-Aravaca
936a1083-1cb7-4b88-bf59-bad792b25898,"40.505933, -3.603993",2018-12-10,2021-12-02,708296,659048,197,3,3,Apartamento,Chamberí
3c09d0ab-d880-4d39-9027-a9391644e317,"40.349343, -3.722973",2017-05-22,2023-07-20,880725,784124,199,4,3,Dúplex,Centro
546d9eab-9e22-49ba-a654-72aa74f50270,"40.457393, -3.79603",2019-02-23,2023-01-08,346549,470308,173,3,1,Chalet,Ciudad Lineal
9facdfcf-5f80-4535-82e8-ef6df8710984,"40.501378, -3.815247",2015-07-07,2022-10-04,735395,919521,39,3,2,Apartamento,Latina
a490e26f-e586-4b82-89e8-d3fd033d9c7f,"40.357073, -3.766454",2017-09-17,2022-11-22,864082,953867,55,1,3,Piso,Villa de Vallecas
9a4821ab-7e92-4f4e-96c5-8523cc0bf6c7,"40.419515, -3.837861",2015-09-21,2023-10-23,542976,312063,116,3,2,Ático,Ciudad Lineal
1a709445-7c90-4b54-a988-3329da21d1ed,"40.379375, -3.875877",2015-01-11,2023-03-20,875179,349320,184,1,3,Dúplex,Salamanca
29495c33-49c1-4d2e-aac0-43d011f07727,"40.427746, -3.873923",2018-09-18,2022-07-23,171871,369541,84,2,1,Apartamento,Latina
854ad293-fc79-4c51-8e24-ca86dacad03a,"40.359585, -3.565592",2016-03-22,2021-04-16,122168,115667,70,5,2,Chalet,Latina
fa8ecc7a-b9ba-4105-928e-5a7d2701b91a,"40.391137, -3.562083",2015-12-13,2020-06-16,565221,908873,48,5,3,Apartamento,Arganzuela
df21d54f-685d-4fdc-b8f4-d40beacd5494,"40.418199, -3.613205",2017-07-08,2022-02-17,599156,332261,53,4,3,Piso,Salamanca
55d13130-4cf4-438c-b3be-cfa9f3462de1,"40.391127, -3.77067",2015-04-06,2020-01-11,185132,428132,191,1,1,Piso,Retiro
4dca45dc-d101-4b93-8737-539d2b08d62e,"40.551542, -3.829971",2017-03-08,2022-11-02,180368,613637,120,1,3,Piso,Villa de Vallecas
04a05423-161b-4434-bf2c-e090c4423e75,"40.450929, -3.850715",2018-03-30,2020-05-29,471618,384544,37,2,2,Piso,Chamberí
58c36715-8acc-4297-a49a-c7d03bd2ba20,"40.524546, -3.861501",2015-06-07,2023-05-20,502917,982950,68,3,1,Apartamento,Chamartín
836de66d-729f-431e-a3b6-b9a4e745c8cc,"40.629374, -3.660902",2016-12-28,2024-04-02,685478,870265,156,3,2,Piso,Hortaleza
39623d18-691a-4797-b30e-40796419542d,"40.403529, -3.881724",2015-03-19,2022-09-26,216117,452215,103,4,2,Piso,Hortaleza
8ee754b9-38ad-43c5-a8a5-d99e393e9e07,"40.537726, -3.842412",2016-05-11,2020-04-14,228245,539705,70,4,3,Apartamento,Moratalaz
95dc621c-8713-45da-a776-af9dcfa84fb8,"40.574544, -3.692321",2016-06-30,2021-12-21,356278,431251,55,4,2,Piso,Moncloa-Aravaca
065c1a61-7179-4aa4-8fb1-940aba48ebf8,"40.418265, -3.767323",2017-02-12,2024-07-28,181334,179535,88,5,2,Chalet,Arganzuela
0484f4ee-5dfd-4129-bad4-dd3cef269a87,"40.429223, -3.866584",2018-11-10,2023-08-13,711899,960098,195,1,2,Chalet,Salamanca
89f0cad8-65ed-44e3-9ee4-a5a551673e50,"40.387904, -3.674895",2016-08-27,2022-11-28,350937,308251,36,3,2,Piso,Carabanchel
9b2639e9-831f-48ba-9ce5-f0b169c0e527,"40.576688, -3.780767",2017-10-04,2023-08-12,824121,382621,85,3,3,Piso,Carabanchel
71a8dc25-e592-4473-a625-ee5803ff1e65,"40.57463, -3.560747",2016-06-12,2021-05-24,225757,446065,56,3,2,Chalet,Ciudad Lineal
ec57802b-c219-466c-818f-8788079a7090,"40.553804, -3.874411",2018-08-23,2024-08-10,252833,202622,74,4,1,Piso,Arganzuela
1132b3c7-1e63-441e-bee3-2259060573c5,"40.503374, -3.855295",2019-10-29,2021-03-29,305673,563314,91,4,2,Dúplex,Hortaleza
2540ae34-e89b-49ce-872a-7167e79a7841,"40.635231, -3.773455",2015-09-29,2021-08-08,598208,628087,37,5,1,Chalet,Retiro
6dde2e75-6dd4-4f09-9dbc-f9f71e076e35,"40.460604, -3.746241",2015-02-18,2021-01-25,966545,245083,115,1,2,Dúplex,Arganzuela
32b7d7e4-874d-44de-a8aa-f889025b4912,"40.447225, -3.681035",2019-02-22,2023-04-15,541407,828628,57,4,1,Apartamento,Salamanca
bc09d230-1fec-4436-acfa-b01590ad871a,"40.442963, -3.753124",2019-04-30,2020-01-19,691337,763403,58,2,3,Piso,Moratalaz
22b84a06-09a4-459f-a022-e0dbcf0c72f1,"40.421878, -3.614551",2019-11-19,2020-09-08,319388,297811,87,5,2,Apartamento,Ciudad Lineal
